Algorithm,Strategy,POIs dist,Net size,Cap,Merge cells,Sample,Num queries,Num users query,Prop POIs,Total.POIs,Cost,WARL,MWRL,MRL1,MRL2,Num it,Elapsed time,Alpha,Beta,Entropy
VST-CA,pure,Quito,283,1,False,46,1,10,N/A,4,0.4544757366013673,0.14926680935202527,0.011203650145772275,1.0,2.0,2,0.9159479262023069,1.0,4.0,0.6856190575380672
VST-NCA,N/A,Quito,470,2,False,47,3,10,N/A,16,1.1033293921324274,0.15870254950111728,0.006302179116182995,1.5,1.5,0,6.2705823465578305,1.0,4.0,1.1346066034724394
VST-CA,mixed,Quito,470,2,False,47,3,10,N/A,16,1.1033293921324274,0.15870254950111728,0.006302179116182995,1.5,1.5,2,6.27524118218048,1.0,4.0,1.1346066034724394
VST-CA,pure,Quito,470,2,False,47,3,10,N/A,16,1.1033293921324274,0.15870254950111728,0.006302179116182995,1.5,1.5,2,10.063203764648733,1.0,4.0,1.1346066034724394
VST-NCA,N/A,Quito,189,1,False,48,1,10,N/A,1,1.9380336814805459,0.24326077073529315,0.019695890475246485,2.0,2.0,0,1.1266925385600643,1.0,4.0,0.7718371286059994
VST-CA,mixed,Quito,189,1,False,48,1,10,N/A,1,1.9080270426157435,0.26013955419369744,0.04814630371653195,2.0,2.0,3,3.3700936069897125,1.0,4.0,0.8321926593052161
VST-CA,pure,Quito,189,1,False,48,1,10,N/A,1,1.9080270426157435,0.26013955419369744,0.04814630371653195,2.0,2.0,3,3.655635781847195,1.0,4.0,0.8321926593052161
VST-NCA,N/A,Quito,129,2,False,49,2,10,N/A,3,0.9679673106817607,0.27839959128579295,0.02377883694728087,1.5,1.5,0,3.5494023292599195,1.0,4.0,1.46556231015684
VST-CA,mixed,Quito,129,2,False,49,2,10,N/A,3,0.9679673106817607,0.27839959128579295,0.02377883694728087,1.5,1.5,2,4.3260079636797855,1.0,4.0,1.46556231015684
VST-CA,pure,Quito,129,2,False,49,2,10,N/A,3,0.9679673106817607,0.27839959128579295,0.02377883694728087,1.5,1.5,2,4.799207026859904,1.0,4.0,1.46556231015684
VST-NCA,N/A,Quito,344,2,False,50,2,10,N/A,7,0.4009993411165947,0.09852187919206881,0.005237277429029623,0.5,1.0,0,3.7839724527889302,1.0,4.0,0.7952833512679414
VST-CA,mixed,Quito,344,2,False,50,2,10,N/A,7,0.4009993411165947,0.09852187919206881,0.005237277429029623,0.5,1.0,2,5.027126013174438,1.0,4.0,0.7952833512679414
VST-CA,pure,Quito,344,2,False,50,2,10,N/A,7,0.4009993411165947,0.09852187919206881,0.005237277429029623,0.5,1.0,2,3.5285157293928933,1.0,4.0,0.7952833512679414
VST-NCA,N/A,Quito,599,4,False,51,6,10,N/A,41,1.4647173100350859,0.0984740434660329,0.0032276023000809852,0.75,1.5,0,5.38266401552778,1.0,4.0,1.4336954752672393
VST-CA,mixed,Quito,599,4,False,51,6,10,N/A,41,1.4114535392828778,0.09797673430151012,0.0032276023000809852,0.75,1.5,3,10.99901233632204,1.0,4.0,1.4206337151020458
VST-CA,pure,Quito,599,4,False,51,6,10,N/A,41,1.4114535392828778,0.09797673430151012,0.0032276023000809852,0.75,1.5,3,11.854518561326813,1.0,4.0,1.4206337151020458
VST-NCA,N/A,Quito,457,4,False,52,6,10,N/A,40,1.5731129974470706,0.13129894189715896,0.00496787086181083,1.0,1.5,0,5.560728881583373,1.0,4.0,1.5266066223826904
VST-CA,mixed,Quito,457,4,False,52,6,10,N/A,40,1.4592444610827213,0.1213708345911748,0.00316775386304578,0.5,1.5,3,7.642718388347703,1.0,4.0,1.4973625391655498
VST-CA,pure,Quito,457,4,False,52,6,10,N/A,40,1.352443202553753,0.11922161990034545,0.00316775386304578,0.5,1.5,4,13.037923995687606,1.0,4.0,1.4733828475430153
VST-NCA,N/A,Quito,648,6,False,53,9,10,N/A,58,1.7957095395466993,0.09665261171615268,0.0014740325783850936,0.3333333333333333,0.8333333333333334,0,9.579961875076833,1.0,4.0,1.6453519297435248
VST-CA,mixed,Quito,648,6,False,53,9,10,N/A,58,1.7863853835883827,0.09651879146254318,0.0014740325783850936,0.3333333333333333,0.8333333333333334,3,17.55779431252563,1.0,4.0,1.6417869932819718
VST-CA,pure,Quito,648,6,False,53,9,10,N/A,58,1.7825008671505278,0.09635807347401826,0.0014740325783850936,0.3333333333333333,0.8333333333333334,5,37.95607738830472,1.0,4.0,1.644000307865622
VST-NCA,N/A,Quito,536,3,False,54,4,10,N/A,29,1.4756973867702896,0.12066960864348328,0.003935912286360042,1.0,1.6666666666666667,0,6.105553693653064,1.0,4.0,1.258771795191679
VST-CA,mixed,Quito,536,3,False,54,4,10,N/A,29,1.4756973867702896,0.12066960864348328,0.003935912286360042,1.0,1.6666666666666667,2,5.787039262986582,1.0,4.0,1.258771795191679
VST-CA,pure,Quito,536,3,False,54,4,10,N/A,29,1.4756973867702896,0.12066960864348328,0.003935912286360042,1.0,1.6666666666666667,2,6.432639323935973,1.0,4.0,1.258771795191679
VST-NCA,N/A,Quito,127,3,False,55,4,10,N/A,17,3.634708101049395,0.38710536102776183,0.07068609936571141,2.0,2.0,0,4.109259603568717,1.0,4.0,1.8885968598810083
VST-CA,mixed,Quito,127,3,False,55,4,10,N/A,17,3.634708101049395,0.38710536102776183,0.07068609936571141,2.0,2.0,2,4.024233682331442,1.0,4.0,1.8885968598810083
VST-CA,pure,Quito,127,3,False,55,4,10,N/A,17,3.634708101049395,0.38710536102776183,0.07068609936571141,2.0,2.0,2,4.23343956047006,1.0,4.0,1.8885968598810083
VST-NCA,N/A,Quito,509,5,False,56,7,10,N/A,75,1.6030748440066942,0.10934525720842693,0.0037274021757021762,1.0,1.2,0,7.507611365790353,1.0,4.0,1.652235979664444
VST-CA,mixed,Quito,509,5,False,56,7,10,N/A,75,1.6030748440066942,0.10934525720842693,0.0037274021757021762,1.0,1.2,2,13.873220221762267,1.0,4.0,1.652235979664444
VST-CA,pure,Quito,509,5,False,56,7,10,N/A,75,1.6030748440066942,0.10934525720842693,0.0037274021757021762,1.0,1.2,2,13.599742781114173,1.0,4.0,1.652235979664444
VST-NCA,N/A,Quito,232,1,False,57,1,10,N/A,1,2.027870947449327,0.1921978881813099,0.015929391275525638,1.0,3.0,0,1.060206825143041,1.0,4.0,0.8087507873700286
VST-CA,mixed,Quito,232,1,False,57,1,10,N/A,1,2.027870947449327,0.1921978881813099,0.015929391275525638,1.0,3.0,2,3.2508231517524564,1.0,4.0,0.8087507873700286
VST-CA,pure,Quito,232,1,False,57,1,10,N/A,1,2.027870947449327,0.1921978881813099,0.015929391275525638,1.0,3.0,2,2.98537412992232,1.0,4.0,0.8087507873700286
VST-NCA,N/A,Quito,185,1,False,58,1,10,N/A,2,4.582179165331229,0.2923624369386116,0.017872509920664987,2.0,3.0,0,0.17054291106569508,1.0,4.0,0.946310704416951
VST-CA,mixed,Quito,185,1,False,58,1,10,N/A,2,4.582179165331229,0.2923624369386116,0.017872509920664987,2.0,3.0,2,0.41133113141995636,1.0,4.0,0.946310704416951
VST-CA,pure,Quito,185,1,False,58,1,10,N/A,2,4.582179165331229,0.2923624369386116,0.017872509920664987,2.0,3.0,2,0.4437467901916534,1.0,4.0,0.946310704416951
VST-NCA,N/A,Quito,192,1,False,59,1,10,N/A,2,0.297094305918452,0.11358498842714858,0.014823247194367782,1.0,1.0,0,0.03922706435332657,1.0,4.0,0.6048490547180115
VST-CA,mixed,Quito,192,1,False,59,1,10,N/A,2,0.297094305918452,0.11358498842714858,0.014823247194367782,1.0,1.0,2,0.1084479982441735,1.0,4.0,0.6048490547180115
VST-CA,pure,Quito,192,1,False,59,1,10,N/A,2,0.297094305918452,0.11358498842714858,0.014823247194367782,1.0,1.0,2,0.12650384821699845,1.0,4.0,0.6048490547180115
VST-NCA,N/A,Quito,837,4,False,0,4,15,N/A,24,1.4138369196184963,0.06555182860498905,0.001548447196769437,1.0,1.0,0,4.437732778946897,1.0,4.0,1.1129709697944492
VST-CA,mixed,Quito,837,4,False,0,4,15,N/A,24,1.3843266426889542,0.06495961932614093,0.001387879950980229,0.5,0.75,3,6.646772072723941,1.0,4.0,1.1065777275992794
VST-CA,pure,Quito,837,4,False,0,4,15,N/A,24,1.36257558859037,0.06486032505249202,0.001387879950980229,0.5,0.75,3,8.36707219300417,1.0,4.0,1.1071805768337506
VST-NCA,N/A,Quito,811,7,False,1,7,15,N/A,75,2.126794304465869,0.07251433209336385,0.0015636071201972639,0.8571428571428571,0.8571428571428571,0,17.710615726590056,1.0,4.0,1.6063672361948236
VST-CA,mixed,Quito,811,7,False,1,7,15,N/A,75,2.0908512084103785,0.07195205477668554,0.0015636071201972639,0.8571428571428571,0.8571428571428571,3,46.52482521471422,1.0,4.0,1.5952135125851656
VST-CA,pure,Quito,811,7,False,1,7,15,N/A,75,2.0908512084103785,0.07195205477668554,0.0015636071201972639,0.8571428571428571,0.8571428571428571,3,46.8938245756145,1.0,4.0,1.5952135125851656
VST-NCA,N/A,Quito,1063,9,False,2,9,15,N/A,323,2.1890457516961828,0.05028510537595931,0.0009683594438717738,0.3333333333333333,0.8888888888888888,0,40.699760505374314,1.0,4.0,1.3780396992708002
VST-CA,mixed,Quito,1063,9,False,2,9,15,N/A,323,2.1890457516961828,0.05028510537595931,0.0009683594438717738,0.3333333333333333,0.8888888888888888,2,77.31409165534726,1.0,4.0,1.3780396992708002
VST-CA,pure,Quito,1063,9,False,2,9,15,N/A,323,2.1890457516961828,0.05028510537595931,0.0009683594438717738,0.3333333333333333,0.8888888888888888,2,78.5511498860555,1.0,4.0,1.3780396992708002
VST-NCA,N/A,Quito,403,1,False,3,1,15,N/A,1,25.650590267118645,0.31630690438120657,0.01338712863674995,3.0,4.0,0,3.4594416423797156,1.0,4.0,1.0152377261952614
VST-CA,mixed,Quito,403,1,False,3,1,15,N/A,1,25.650590267118645,0.31630690438120657,0.01338712863674995,3.0,4.0,2,4.985804407064279,1.0,4.0,1.0152377261952614
VST-CA,pure,Quito,403,1,False,3,1,15,N/A,1,25.650590267118645,0.31630690438120657,0.01338712863674995,3.0,4.0,2,5.2809705789122745,1.0,4.0,1.0152377261952614
VST-NCA,N/A,Quito,269,2,False,4,2,15,N/A,11,0.8722111791740415,0.1760216088501694,0.009714586975419385,1.0,1.5,0,4.029902682363513,1.0,4.0,1.1654814551473789
VST-CA,mixed,Quito,269,2,False,4,2,15,N/A,11,0.8722111791740415,0.1760216088501694,0.009714586975419385,1.0,1.5,2,3.505736699600618,1.0,4.0,1.1654814551473789
VST-CA,pure,Quito,269,2,False,4,2,15,N/A,11,0.7566151273168297,0.1737608691345316,0.006466847585955277,0.5,1.5,3,4.196248220172436,1.0,4.0,1.0993763637966232
VST-NCA,N/A,Quito,798,5,False,5,5,15,N/A,39,1.5673081051083895,0.06234428319261735,0.0006974999015590844,0.8,1.0,0,15.58895032509605,1.0,4.0,1.3149582229909882
VST-CA,mixed,Quito,798,5,False,5,5,15,N/A,39,1.5233780661063345,0.062182413930822085,0.0008018486109368712,0.6,1.0,4,28.563795297031334,1.0,4.0,1.304896268747908
VST-CA,pure,Quito,798,5,False,5,5,15,N/A,39,1.5361774407790516,0.061894127490098434,0.0008018486109368712,0.6,1.0,3,42.2969314923788,1.0,4.0,1.3040545205441771
VST-NCA,N/A,Quito,193,2,False,6,2,15,N/A,3,2.343259537185827,0.24895878285518336,0.020841114714967003,1.5,2.5,0,3.331307083269678,1.0,4.0,1.4393840852283117
VST-CA,mixed,Quito,193,2,False,6,2,15,N/A,3,1.5894292835736594,0.2671856546204615,0.04561794973236649,1.5,2.5,3,5.633363610633182,1.0,4.0,1.433962209615097
VST-CA,pure,Quito,193,2,False,6,2,15,N/A,3,1.5894292835736594,0.2671856546204615,0.04561794973236649,1.5,2.5,3,6.016045389896249,1.0,4.0,1.433962209615097
VST-NCA,N/A,Quito,830,4,False,7,4,15,N/A,63,1.0043516071986154,0.06790489918612631,0.0039051097161511353,1.0,1.0,0,5.147436239046101,1.0,4.0,0.9630891488964346
VST-CA,mixed,Quito,830,4,False,7,4,15,N/A,63,1.0043516071986154,0.06790489918612631,0.0039051097161511353,1.0,1.0,2,6.224596378329693,1.0,4.0,0.9630891488964346
VST-CA,pure,Quito,830,4,False,7,4,15,N/A,63,1.0043516071986154,0.06790489918612631,0.0039051097161511353,1.0,1.0,2,6.13853779195199,1.0,4.0,0.9630891488964346
VST-NCA,N/A,Quito,296,5,False,8,5,15,N/A,9,15.875013360601056,0.2950593657096312,0.009682539878750335,1.4,3.0,0,7.078346756795895,1.0,4.0,2.4271565091962573
VST-CA,mixed,Quito,296,5,False,8,5,15,N/A,9,15.875013360601056,0.2950593657096312,0.009682539878750335,1.4,3.0,2,12.86224499664661,1.0,4.0,2.4271565091962573
VST-CA,pure,Quito,296,5,False,8,5,15,N/A,9,15.875013360601056,0.2950593657096312,0.009682539878750335,1.4,3.0,2,14.888049387920887,1.0,4.0,2.4271565091962573
VST-NCA,N/A,Quito,757,8,False,9,8,15,N/A,135,2.2591020613443105,0.08147640301186367,0.0011626266371205665,0.5,0.875,0,19.117220125443623,1.0,4.0,1.6859567336785108
VST-CA,mixed,Quito,757,8,False,9,8,15,N/A,135,2.2316108207440792,0.08049596196112765,0.001433464277187892,0.5,0.75,3,38.9156897599172,1.0,4.0,1.6685559668349068
VST-CA,pure,Quito,757,8,False,9,8,15,N/A,135,2.215602976380591,0.08001822436218764,0.001433464277187892,0.5,0.75,4,59.338943120914564,1.0,4.0,1.659380233657969
VST-NCA,N/A,Quito,236,5,False,10,5,15,N/A,31,2.4249190948775308,0.23559899074109827,0.008820398816986055,1.0,1.4,0,6.172598767354657,1.0,4.0,2.1604480675262434
VST-CA,mixed,Quito,236,5,False,10,5,15,N/A,31,2.4249190948775308,0.23559899074109827,0.008820398816986055,1.0,1.4,2,7.375918138392194,1.0,4.0,2.1604480675262434
VST-CA,pure,Quito,236,5,False,10,5,15,N/A,31,2.4249190948775308,0.23559899074109827,0.008820398816986055,1.0,1.4,2,7.61113604613206,1.0,4.0,2.1604480675262434
VST-NCA,N/A,Quito,1024,10,False,11,10,15,N/A,304,2.624370908347832,0.054998403925963814,0.0007614492627187624,0.3,0.7,0,62.7342983383802,1.0,4.0,1.519640333126861
VST-CA,mixed,Quito,1024,10,False,11,10,15,N/A,304,2.626341002378794,0.05499605443114405,0.0007614492627187624,0.3,0.7,3,158.36966885634308,1.0,4.0,1.5227159778022916
VST-CA,pure,Quito,1024,10,False,11,10,15,N/A,304,2.6240334383259483,0.05498959973575535,0.0007614492627187624,0.3,0.7,3,214.00200098608457,1.0,4.0,1.5234149752029802
VST-NCA,N/A,Quito,705,4,False,12,4,15,N/A,56,1.153451698452727,0.08937795132288001,0.00393469586414705,1.0,1.25,0,3.876119658099242,1.0,4.0,1.1008227053975361
VST-CA,mixed,Quito,705,4,False,12,4,15,N/A,56,1.0127520601943871,0.08650336449848563,0.0022081281284952446,0.5,0.75,3,4.688449348288032,1.0,4.0,1.077985008455438
VST-CA,pure,Quito,705,4,False,12,4,15,N/A,56,1.0127520601943871,0.08650336449848563,0.0022081281284952446,0.5,0.75,3,5.221242190371186,1.0,4.0,1.077985008455438
VST-NCA,N/A,Quito,320,5,False,13,5,15,N/A,26,2.7969516655040265,0.24667451332523432,0.008493380999673818,1.0,1.4,0,6.28841911046311,1.0,4.0,2.2112092367311846
VST-CA,mixed,Quito,320,5,False,13,5,15,N/A,26,2.7969516655040265,0.24667451332523432,0.008493380999673818,1.0,1.4,2,9.826418305963443,1.0,4.0,2.2112092367311846
VST-CA,pure,Quito,320,5,False,13,5,15,N/A,26,2.7969516655040265,0.24667451332523432,0.008493380999673818,1.0,1.4,2,10.00749353301353,1.0,4.0,2.2112092367311846
VST-NCA,N/A,Quito,147,3,False,14,3,15,N/A,4,6.129742860889474,0.24131295876170103,0.014391834945237693,2.6666666666666665,2.6666666666666665,0,4.7993897959577225,1.0,4.0,1.9306075466682864
VST-CA,mixed,Quito,147,3,False,14,3,15,N/A,4,6.129742860889474,0.24131295876170103,0.014391834945237693,2.6666666666666665,2.6666666666666665,2,4.659286032059072,1.0,4.0,1.9306075466682864
VST-CA,pure,Quito,147,3,False,14,3,15,N/A,4,6.129742860889474,0.24131295876170103,0.014391834945237693,2.6666666666666665,2.6666666666666665,2,4.903473441834194,1.0,4.0,1.9306075466682864
VST-NCA,N/A,Quito,405,4,False,15,4,15,N/A,11,7.135339359888263,0.21000330881363483,0.007605905030371344,1.25,2.25,0,7.803271369477216,1.0,4.0,1.9135024794604951
VST-CA,mixed,Quito,405,4,False,15,4,15,N/A,11,7.135339359888263,0.21000330881363483,0.007605905030371344,1.25,2.25,2,13.458125941724575,1.0,4.0,1.9135024794604951
VST-CA,pure,Quito,405,4,False,15,4,15,N/A,11,7.135339359888263,0.21000330881363483,0.007605905030371344,1.25,2.25,2,15.886312884116023,1.0,4.0,1.9135024794604951
VST-NCA,N/A,Quito,841,5,False,16,5,15,N/A,45,1.5068956195878174,0.06280840160899277,0.0008163336553999615,0.8,1.0,0,9.420923943185926,1.0,4.0,1.282891759156403
VST-CA,mixed,Quito,841,5,False,16,5,15,N/A,45,1.5068956195878174,0.06280840160899277,0.0008163336553999615,0.8,1.0,2,16.72664177375259,1.0,4.0,1.282891759156403
VST-CA,pure,Quito,841,5,False,16,5,15,N/A,45,1.5068956195878174,0.06280840160899277,0.0008163336553999615,0.8,1.0,2,16.33115155189921,1.0,4.0,1.282891759156403
VST-NCA,N/A,Quito,742,5,False,17,5,15,N/A,97,1.29762963296835,0.07205970181928277,0.0013170578195590484,0.4,0.8,0,4.8687674454681655,1.0,4.0,1.1640638374923584
VST-CA,mixed,Quito,742,5,False,17,5,15,N/A,97,1.266094462764928,0.0714715473227804,0.0013170578195590484,0.4,0.8,4,6.067615092227243,1.0,4.0,1.161065799479385
VST-CA,pure,Quito,742,5,False,17,5,15,N/A,97,1.266094462764928,0.0714715473227804,0.0013170578195590484,0.4,0.8,3,7.160028358816362,1.0,4.0,1.161065799479385
VST-NCA,N/A,Quito,610,6,False,18,6,15,N/A,36,2.14801110959989,0.10872576390198185,0.002007646625809487,1.0,1.0,0,7.777036306311629,1.0,4.0,1.7065786079856147
VST-CA,mixed,Quito,610,6,False,18,6,15,N/A,36,1.990299138048236,0.10725012284064762,0.002196223345221168,0.5,0.8333333333333334,3,17.51554899218445,1.0,4.0,1.6814894713635038
VST-CA,pure,Quito,610,6,False,18,6,15,N/A,36,1.9822641433067392,0.1070621402176939,0.0029282977936282237,0.6666666666666666,0.8333333333333334,4,26.864300063436076,1.0,4.0,1.6647648180768286
VST-NCA,N/A,Quito,715,5,False,19,5,15,N/A,83,1.4429726785924517,0.08530835089456873,0.002065310600622687,0.6,0.8,0,8.955925014931381,1.0,4.0,1.2601521834744118
VST-CA,mixed,Quito,715,5,False,19,5,15,N/A,83,1.4429726785924517,0.08530835089456873,0.002065310600622687,0.6,0.8,2,14.18993577817605,1.0,4.0,1.2601521834744118
VST-CA,pure,Quito,715,5,False,19,5,15,N/A,83,1.4429726785924517,0.08530835089456873,0.002065310600622687,0.6,0.8,2,12.817595256056393,1.0,4.0,1.2601521834744118
VST-NCA,N/A,Quito,448,6,False,20,6,15,N/A,43,2.094654842364857,0.1463954271076827,0.003917133939377267,1.0,1.3333333333333333,0,5.008655676046374,1.0,4.0,1.9467993930754826
VST-CA,mixed,Quito,448,6,False,20,6,15,N/A,43,2.094654842364857,0.1463954271076827,0.003917133939377267,1.0,1.3333333333333333,2,6.725105013281336,1.0,4.0,1.9467993930754826
VST-CA,pure,Quito,448,6,False,20,6,15,N/A,43,2.094654842364857,0.1463954271076827,0.003917133939377267,1.0,1.3333333333333333,2,6.869041401740105,1.0,4.0,1.9467993930754826
VST-NCA,N/A,Quito,948,7,False,21,7,15,N/A,207,1.7487943981979184,0.05413493040897542,0.0010339646681310874,0.5714285714285714,0.7142857142857143,0,29.94913571533175,1.0,4.0,1.3631358693405713
VST-CA,mixed,Quito,948,7,False,21,7,15,N/A,207,1.7487943981979184,0.05413493040897542,0.0010339646681310874,0.5714285714285714,0.7142857142857143,2,57.82976459892825,1.0,4.0,1.3631358693405713
VST-CA,pure,Quito,948,7,False,21,7,15,N/A,207,1.7305604499816662,0.05402912469113863,0.0007754735010983156,0.42857142857142855,0.5714285714285714,3,81.04887119357682,1.0,4.0,1.3619953011978614
VST-NCA,N/A,Quito,1017,9,False,22,9,15,N/A,81,2.826051452540576,0.06759781564141003,0.0008585910848672162,0.5555555555555556,0.7777777777777778,0,20.93828838910963,1.0,4.0,1.7085598283858692
VST-CA,mixed,Quito,1017,9,False,22,9,15,N/A,81,2.8256596972768664,0.06741680009382538,0.0008585910848672162,0.5555555555555556,0.7777777777777778,5,41.355348127761545,1.0,4.0,1.7120121763497391
VST-CA,pure,Quito,1017,9,False,22,9,15,N/A,81,2.825233362221585,0.06759666461825205,0.0008585910848672162,0.5555555555555556,0.7777777777777778,3,54.43750145563945,1.0,4.0,1.7094603877828576
VST-NCA,N/A,Quito,941,6,False,23,6,15,N/A,60,2.252520135966395,0.07198080791391466,0.0014711730718766497,0.16666666666666666,1.1666666666666667,0,23.7855147397554,1.0,4.0,1.370705706411257
VST-CA,mixed,Quito,941,6,False,23,6,15,N/A,60,2.1105813164255594,0.07132930061277283,0.0014711730718766497,0.16666666666666666,1.0,4,55.31875128046909,1.0,4.0,1.36452076529324
VST-CA,pure,Quito,941,6,False,23,6,15,N/A,60,2.1114482970303334,0.07130236298776822,0.0014711730718766497,0.16666666666666666,1.0,3,60.59922842229207,1.0,4.0,1.3656447026082255
VST-NCA,N/A,Quito,335,5,False,24,5,15,N/A,25,5.517792639470402,0.2811312385161177,0.01902804722328695,1.0,1.6,0,7.767305332160049,1.0,4.0,2.2456250145476666
VST-CA,mixed,Quito,335,5,False,24,5,15,N/A,25,3.560847401835437,0.2758609191470441,0.01902804722328695,1.0,1.4,3,13.867235421993428,1.0,4.0,2.2370977660699505
VST-CA,pure,Quito,335,5,False,24,5,15,N/A,25,3.560847401835437,0.2758609191470441,0.01902804722328695,1.0,1.4,3,20.22157851709153,1.0,4.0,2.2370977660699505
VST-NCA,N/A,Quito,850,5,False,25,5,15,N/A,61,1.7208527378396479,0.07624243204982217,0.0012885708758256446,0.2,1.2,0,8.000882265515884,1.0,4.0,1.3437173473114483
VST-CA,mixed,Quito,850,5,False,25,5,15,N/A,61,1.6698928527474122,0.07585425078717802,0.0012885708758256446,0.2,1.0,3,12.317442685308379,1.0,4.0,1.3281996572119072
VST-CA,pure,Quito,850,5,False,25,5,15,N/A,61,1.6698928527474122,0.07585425078717802,0.0012885708758256446,0.2,1.0,3,18.03454099100327,1.0,4.0,1.3281996572119072
VST-NCA,N/A,Quito,782,5,False,26,5,15,N/A,68,1.3678719314110666,0.06431955858670091,0.0013254229578814015,0.2,1.0,0,5.111170586728349,1.0,4.0,1.212491342787469
VST-CA,mixed,Quito,782,5,False,26,5,15,N/A,68,1.3678719314110666,0.06431955858670091,0.0013254229578814015,0.2,1.0,2,7.628171862953877,1.0,4.0,1.212491342787469
VST-CA,pure,Quito,782,5,False,26,5,15,N/A,68,1.3678719314110666,0.06431955858670091,0.0013254229578814015,0.2,1.0,2,7.353293060972192,1.0,4.0,1.212491342787469
VST-NCA,N/A,Quito,695,4,False,27,4,15,N/A,72,0.9362291720523935,0.06860794249857591,0.002010947323790529,0.75,1.0,0,4.114227922933878,1.0,4.0,1.045270179005202
VST-CA,mixed,Quito,695,4,False,27,4,15,N/A,72,0.91939561689447,0.0684333027708273,0.0013406315491936859,0.5,1.0,3,4.86618341411895,1.0,4.0,1.0359973729227299
VST-CA,pure,Quito,695,4,False,27,4,15,N/A,72,0.91939561689447,0.0684333027708273,0.0013406315491936859,0.5,1.0,3,5.595577382580814,1.0,4.0,1.0359973729227299
VST-NCA,N/A,Quito,374,1,False,28,1,15,N/A,3,1.6665030006353918,0.16582350611700658,0.01148043120902182,1.0,2.0,0,0.68100555373303,1.0,4.0,0.7004155186901417
VST-CA,mixed,Quito,374,1,False,28,1,15,N/A,3,1.6665030006353918,0.16582350611700658,0.01148043120902182,1.0,2.0,2,2.3449741063955116,1.0,4.0,0.7004155186901417
VST-CA,pure,Quito,374,1,False,28,1,15,N/A,3,1.6665030006353918,0.16582350611700658,0.01148043120902182,1.0,2.0,2,2.5909070992174748,1.0,4.0,0.7004155186901417
VST-NCA,N/A,Quito,166,1,False,29,1,15,N/A,1,18.644759811433598,0.3020522126135456,0.02112897077436398,3.0,4.0,0,0.9417065265147357,1.0,4.0,1.2566146461428926
VST-CA,mixed,Quito,166,1,False,29,1,15,N/A,1,18.644759811433598,0.3020522126135456,0.02112897077436398,3.0,4.0,2,2.2933874298282717,1.0,4.0,1.2566146461428926
