Algorithm,Strategy,POIs dist,Net size,Cap,Merge cells,Sample,Num queries,Num users query,Prop POIs,Num POIs query,Cost,WARL,MWRL,MRL1,MRL2,Num it,Elapsed time,Alpha,Beta,Entropy
VST-NCA,N/A,uniform,900,2,False,4,8,8,0.1,1,1504.4534234066555,0.10119773645172245,0.0014315388204719775,2.0,3.5,0,9.232329089642917,1.0,4.0,1.124276803329173
VST-CA,mixed,zipfian,900,2,False,4,8,8,0.1,1,992.0592024764926,0.10183363625059594,0.001198867728471715,3.0,3.0,2,15.966167136296463,1.0,4.0,1.1325895531025738
VST-CA,mixed,uniform,900,2,False,4,8,8,0.1,1,1504.4534234066555,0.10119773645172245,0.0014315388204719775,2.0,3.5,2,16.10202150462601,1.0,4.0,1.124276803329173
VST-CA,pure,zipfian,900,2,False,4,8,8,0.1,1,992.0592024764926,0.10183363625059594,0.001198867728471715,3.0,3.0,2,16.88360684087911,1.0,4.0,1.1325895531025738
VST-CA,pure,uniform,900,2,False,4,8,8,0.1,1,1504.4534234066555,0.10119773645172245,0.0014315388204719775,2.0,3.5,2,16.497167594551684,1.0,4.0,1.124276803329173
VST-NCA,N/A,zipfian,900,4,False,0,8,16,0.1,1,821.0301217589183,0.10047574598262447,0.0010273591300944108,1.25,2.5,0,19.51898371065363,1.0,4.0,1.630996332499203
VST-NCA,N/A,uniform,900,4,False,0,8,16,0.1,1,1031.0251995552962,0.11148899904790958,0.0015487808410075278,1.5,2.25,0,33.960383784652095,1.0,4.0,1.7312286821779446
VST-CA,mixed,zipfian,900,4,False,0,8,16,0.1,1,821.0301217589183,0.10047574598262447,0.0010273591300944108,1.25,2.5,2,40.99419714814576,1.0,4.0,1.630996332499203
VST-CA,mixed,uniform,900,4,False,0,8,16,0.1,1,1031.0251995552962,0.11148899904790958,0.0015487808410075278,1.5,2.25,2,67.78624434686344,1.0,4.0,1.7312286821779446
VST-CA,pure,zipfian,900,4,False,0,8,16,0.1,1,821.0301217589183,0.10047574598262447,0.0010273591300944108,1.25,2.5,2,40.38100843794609,1.0,4.0,1.630996332499203
VST-CA,pure,uniform,900,4,False,0,8,16,0.1,1,1031.0251995552962,0.11148899904790958,0.0015487808410075278,1.5,2.25,2,69.12061444134224,1.0,4.0,1.7312286821779446
VST-NCA,N/A,zipfian,900,4,False,1,8,16,0.1,1,1014.1816100957517,0.09802893403343531,0.0012906507008396064,1.25,2.75,0,17.830924458753998,1.0,4.0,1.5981381936557415
VST-NCA,N/A,uniform,900,4,False,1,8,16,0.1,1,1709.0973614711097,0.10878185613991515,0.0017143278325337363,1.75,3.0,0,27.9768019348312,1.0,4.0,1.6635444239222443
VST-CA,mixed,zipfian,900,4,False,1,8,16,0.1,1,1014.1816100957517,0.09802893403343531,0.0012906507008396064,1.25,2.75,2,38.934388978892,1.0,4.0,1.5981381936557415
VST-CA,mixed,uniform,900,4,False,1,8,16,0.1,1,918.8334171161227,0.11054593497399894,0.00122451988038124,1.25,2.25,3,69.11624844703965,1.0,4.0,1.7052477363219292
VST-CA,pure,zipfian,900,4,False,1,8,16,0.1,1,1014.1816100957517,0.09802893403343531,0.0012906507008396064,1.25,2.75,2,38.33783753964826,1.0,4.0,1.5981381936557415
VST-CA,pure,uniform,900,4,False,1,8,16,0.1,1,918.8334171161227,0.11054593497399894,0.00122451988038124,1.25,2.25,3,82.80896106475257,1.0,4.0,1.7052477363219292
VST-NCA,N/A,zipfian,900,4,False,2,8,16,0.1,1,1023.5636474462934,0.10273134030937815,0.0012328309561132928,1.5,2.75,0,22.820902890495745,1.0,4.0,1.6454965773432964
VST-NCA,N/A,uniform,900,4,False,2,8,16,0.1,1,988.9970263815962,0.10717321658538172,0.0012328309561132928,1.5,2.5,0,36.30338426138087,1.0,4.0,1.7346085344097424
VST-CA,mixed,zipfian,900,4,False,2,8,16,0.1,1,936.3409719998782,0.10245526780186429,0.0012328309561132928,1.5,2.75,3,58.137689953850895,1.0,4.0,1.6616355259222344
VST-CA,mixed,uniform,900,4,False,2,8,16,0.1,1,988.9970263815962,0.10717321658538172,0.0012328309561132928,1.5,2.5,2,61.70678869008361,1.0,4.0,1.7346085344097424
VST-CA,pure,zipfian,900,4,False,2,8,16,0.1,1,936.3409719998782,0.10245526780186429,0.0012328309561132928,1.5,2.75,3,66.25409132358709,1.0,4.0,1.6616355259222344
VST-CA,pure,uniform,900,4,False,2,8,16,0.1,1,988.9970263815962,0.10717321658538172,0.0012328309561132928,1.5,2.5,2,73.09845912422543,1.0,4.0,1.7346085344097424
VST-NCA,N/A,zipfian,900,4,False,3,8,16,0.1,1,1221.3644278649797,0.10504048442092138,0.0010154066421368415,1.0,3.25,0,18.73298978753519,1.0,4.0,1.678972459724148
VST-NCA,N/A,uniform,900,4,False,3,8,16,0.1,1,1485.5899022367191,0.10878949085307602,0.001643774608151057,2.0,2.5,0,28.500607842060617,1.0,4.0,1.6945726118986495
VST-CA,mixed,zipfian,900,4,False,3,8,16,0.1,1,874.7849353250881,0.10521636917220024,0.0010154066421368415,1.0,2.75,3,54.5692906593481,1.0,4.0,1.6979836961593033
VST-CA,mixed,uniform,900,4,False,3,8,16,0.1,1,1485.5899022367191,0.10878949085307602,0.001643774608151057,2.0,2.5,2,52.8471696728634,1.0,4.0,1.6945726118986495
VST-CA,pure,zipfian,900,4,False,3,8,16,0.1,1,874.7849353250881,0.10521636917220024,0.0010154066421368415,1.0,2.75,3,64.18165933441696,1.0,4.0,1.6979836961593033
VST-CA,pure,uniform,900,4,False,3,8,16,0.1,1,1485.5899022367191,0.10878949085307602,0.001643774608151057,2.0,2.5,2,54.61448239515903,1.0,4.0,1.6945726118986495
VST-NCA,N/A,zipfian,900,4,False,4,8,16,0.1,1,771.8716724544414,0.09950136546796849,0.0010273591300944108,1.25,2.25,0,21.30713343326306,1.0,4.0,1.6447090120578622
VST-NCA,N/A,uniform,900,4,False,4,8,16,0.1,1,1355.6861921008924,0.10940535916680827,0.0014383027821321748,1.75,2.75,0,31.953186667809405,1.0,4.0,1.6981478358145508
VST-CA,mixed,zipfian,900,4,False,4,8,16,0.1,1,771.8716724544414,0.09950136546796849,0.0010273591300944108,1.25,2.25,2,41.04989179949462,1.0,4.0,1.6447090120578622
VST-CA,mixed,uniform,900,4,False,4,8,16,0.1,1,1355.6861921008924,0.10940535916680827,0.0014383027821321748,1.75,2.75,2,63.286522224850614,1.0,4.0,1.6981478358145508
VST-CA,pure,zipfian,900,4,False,4,8,16,0.1,1,771.8716724544414,0.09950136546796849,0.0010273591300944108,1.25,2.25,2,40.16702904556223,1.0,4.0,1.6447090120578622
VST-CA,pure,uniform,900,4,False,4,8,16,0.1,1,1355.6861921008924,0.10940535916680827,0.0014383027821321748,1.75,2.75,2,64.85414305045879,1.0,4.0,1.6981478358145508
VST-NCA,N/A,zipfian,900,4,False,0,16,8,0.1,1,1025.5097144921954,0.11283591001862302,0.0010565934567250482,1.25,2.5,0,18.92349144069067,1.0,4.0,1.7268803978119278
VST-NCA,N/A,uniform,900,4,False,0,16,8,0.1,1,1038.7226242184436,0.1164658639195441,0.0014383027821321748,1.75,2.5,0,19.80451347746748,1.0,4.0,1.7504526939586118
VST-CA,mixed,zipfian,900,4,False,0,16,8,0.1,1,1025.5097144921954,0.11283591001862302,0.0010565934567250482,1.25,2.5,2,34.511803015040186,1.0,4.0,1.7268803978119278
VST-CA,mixed,uniform,900,4,False,0,16,8,0.1,1,1038.7226242184436,0.1164658639195441,0.0014383027821321748,1.75,2.5,2,36.13369805567527,1.0,4.0,1.7504526939586118
VST-CA,pure,zipfian,900,4,False,0,16,8,0.1,1,1025.5097144921954,0.11283591001862302,0.0010565934567250482,1.25,2.5,2,37.58678901850817,1.0,4.0,1.7268803978119278
VST-CA,pure,uniform,900,4,False,0,16,8,0.1,1,1038.7226242184436,0.1164658639195441,0.0014383027821321748,1.75,2.5,2,38.22960367876567,1.0,4.0,1.7504526939586118
VST-NCA,N/A,zipfian,900,4,False,1,16,8,0.1,1,1646.3876608418177,0.11724102554341002,0.0009981028475432227,2.25,2.5,0,20.972388216331183,1.0,4.0,1.7626393191254521
VST-NCA,N/A,uniform,900,4,False,1,16,8,0.1,1,1055.8583501666853,0.11786477140639909,0.00122451988038124,1.25,2.5,0,21.191522335181162,1.0,4.0,1.7818028173385172
VST-CA,mixed,zipfian,900,4,False,1,16,8,0.1,1,1646.3876608418177,0.11724102554341002,0.0009981028475432227,2.25,2.5,2,37.28401131627925,1.0,4.0,1.7626393191254521
VST-CA,mixed,uniform,900,4,False,1,16,8,0.1,1,1055.8583501666853,0.11786477140639909,0.00122451988038124,1.25,2.5,2,34.94348839250051,1.0,4.0,1.7818028173385172
VST-CA,pure,zipfian,900,4,False,1,16,8,0.1,1,1646.3876608418177,0.11724102554341002,0.0009981028475432227,2.25,2.5,2,38.86704141280097,1.0,4.0,1.7626393191254521
VST-CA,pure,uniform,900,4,False,1,16,8,0.1,1,1055.8583501666853,0.11786477140639909,0.00122451988038124,1.25,2.5,2,41.58518794866541,1.0,4.0,1.7818028173385172
VST-NCA,N/A,zipfian,900,4,False,2,16,8,0.1,1,2192.075844976033,0.1161948540936699,0.0012199034803306054,2.75,3.25,0,22.608574344805675,1.0,4.0,1.7538805561174515
VST-NCA,N/A,uniform,900,4,False,2,16,8,0.1,1,1322.4560366320848,0.10949298594908828,0.0011705764117605892,1.5,2.75,0,17.78686989306152,1.0,4.0,1.7077018801396324
VST-CA,mixed,zipfian,900,4,False,2,16,8,0.1,1,2192.075844976033,0.1161948540936699,0.0012199034803306054,2.75,3.25,2,38.919772032286346,1.0,4.0,1.7538805561174515
VST-CA,mixed,uniform,900,4,False,2,16,8,0.1,1,1322.4560366320848,0.10949298594908828,0.0011705764117605892,1.5,2.75,2,27.741832619437446,1.0,4.0,1.7077018801396324
VST-CA,pure,zipfian,900,4,False,2,16,8,0.1,1,2192.075844976033,0.1161948540936699,0.0012199034803306054,2.75,3.25,2,42.3547549978266,1.0,4.0,1.7538805561174515
VST-CA,pure,uniform,900,4,False,2,16,8,0.1,1,1322.4560366320848,0.10949298594908828,0.0011705764117605892,1.5,2.75,2,34.30237127680721,1.0,4.0,1.7077018801396324
VST-NCA,N/A,zipfian,900,4,False,3,16,8,0.1,1,3224.2936877027632,0.12097792485101291,0.001274319351197398,3.0,3.5,0,20.14374220312311,1.0,4.0,1.8088143695127357
VST-NCA,N/A,uniform,900,4,False,3,16,8,0.1,1,1774.2305615005598,0.12325237610034279,0.0013033995905154,1.75,2.5,0,24.246002328734903,1.0,4.0,1.809121706887996
VST-CA,mixed,zipfian,900,4,False,3,16,8,0.1,1,3224.2936877027632,0.12097792485101291,0.001274319351197398,3.0,3.5,2,38.01429519314661,1.0,4.0,1.8088143695127357
VST-CA,mixed,uniform,900,4,False,3,16,8,0.1,1,1774.2305615005598,0.12325237610034279,0.0013033995905154,1.75,2.5,2,43.905558432121325,1.0,4.0,1.809121706887996
VST-CA,pure,zipfian,900,4,False,3,16,8,0.1,1,3224.2936877027632,0.12097792485101291,0.001274319351197398,3.0,3.5,2,40.10558542451781,1.0,4.0,1.8088143695127357
VST-CA,pure,uniform,900,4,False,3,16,8,0.1,1,1774.2305615005598,0.12325237610034279,0.0013033995905154,1.75,2.5,2,49.573083450120976,1.0,4.0,1.809121706887996
VST-NCA,N/A,zipfian,900,4,False,4,16,8,0.1,1,3927.6321539006453,0.11794901346483562,0.0014417041131179883,3.25,3.5,0,19.346482803637628,1.0,4.0,1.7708799153874804
VST-NCA,N/A,uniform,900,4,False,4,16,8,0.1,1,1646.1123075487644,0.11265399349769237,0.0012906507008396064,1.25,2.75,0,18.43997501920512,1.0,4.0,1.7401756917192417
VST-CA,mixed,zipfian,900,4,False,4,16,8,0.1,1,3927.6321539006453,0.11794901346483562,0.0014417041131179883,3.25,3.5,2,35.58292387169422,1.0,4.0,1.7708799153874804
VST-CA,mixed,uniform,900,4,False,4,16,8,0.1,1,1646.1123075487644,0.11265399349769237,0.0012906507008396064,1.25,2.75,2,30.603464263556816,1.0,4.0,1.7401756917192417
VST-CA,pure,zipfian,900,4,False,4,16,8,0.1,1,3927.6321539006453,0.11794901346483562,0.0014417041131179883,3.25,3.5,2,39.19740883267059,1.0,4.0,1.7708799153874804
VST-CA,pure,uniform,900,4,False,4,16,8,0.1,1,1646.1123075487644,0.11265399349769237,0.0012906507008396064,1.25,2.75,2,35.18326297007752,1.0,4.0,1.7401756917192417
VST-NCA,N/A,zipfian,900,8,False,0,16,16,0.1,1,1369.2583091408906,0.10113562091681431,0.0007890547846461794,1.375,2.125,0,39.44907032750598,1.0,4.0,2.2789263156818476
VST-NCA,N/A,uniform,900,8,False,0,16,16,0.1,1,1818.4465817295268,0.10613205794502116,0.0011615856307556458,1.125,3.0,0,54.91652114207591,1.0,4.0,2.2925469331146116
VST-CA,mixed,zipfian,900,8,False,0,16,16,0.1,1,1369.2583091408906,0.10113562091681431,0.0007890547846461794,1.375,2.125,2,73.86207963577726,1.0,4.0,2.2789263156818476
VST-CA,mixed,uniform,900,8,False,0,16,16,0.1,1,1818.4465817295268,0.10613205794502116,0.0011615856307556458,1.125,3.0,2,90.6713527038828,1.0,4.0,2.2925469331146116
VST-CA,pure,zipfian,900,8,False,0,16,16,0.1,1,1369.2583091408906,0.10113562091681431,0.0007890547846461794,1.375,2.125,2,81.50431390821632,1.0,4.0,2.2789263156818476
VST-CA,pure,uniform,900,8,False,0,16,16,0.1,1,1818.4465817295268,0.10613205794502116,0.0011615856307556458,1.125,3.0,2,106.6951090908442,1.0,4.0,2.2925469331146116
VST-NCA,N/A,zipfian,900,8,False,1,16,16,0.1,1,2014.763248708028,0.10169798618936363,0.0008991507963537862,2.25,2.5,0,46.985058734118866,1.0,4.0,2.265505103406112
VST-NCA,N/A,uniform,900,8,False,1,16,16,0.1,1,1987.0479554637013,0.1025639059355647,0.0009990564403930958,2.5,2.5,0,50.960192374699545,1.0,4.0,2.2845068194370297
VST-CA,mixed,zipfian,900,8,False,1,16,16,0.1,1,2014.763248708028,0.10169798618936363,0.0008991507963537862,2.25,2.5,2,87.90576831595718,1.0,4.0,2.265505103406112
VST-CA,mixed,uniform,900,8,False,1,16,16,0.1,1,1987.0479554637013,0.1025639059355647,0.0009990564403930958,2.5,2.5,2,89.2159176105879,1.0,4.0,2.2845068194370297
VST-CA,pure,zipfian,900,8,False,1,16,16,0.1,1,2014.763248708028,0.10169798618936363,0.0008991507963537862,2.25,2.5,2,97.34984658979829,1.0,4.0,2.265505103406112
VST-CA,pure,uniform,900,8,False,1,16,16,0.1,1,1987.0479554637013,0.1025639059355647,0.0009990564403930958,2.5,2.5,2,105.17407785817886,1.0,4.0,2.2845068194370297
VST-NCA,N/A,zipfian,900,8,False,2,16,16,0.1,1,1565.8821585830137,0.10838340027441601,0.0008947117627949859,1.25,2.375,0,52.51455100510793,1.0,4.0,2.336198815798418
VST-NCA,N/A,uniform,900,8,False,2,16,16,0.1,1,1347.2307346843281,0.10675690654708185,0.0012328309561132928,1.5,2.25,0,47.660781024448625,1.0,4.0,2.297456723283902
VST-CA,mixed,zipfian,900,8,False,2,16,16,0.1,1,1565.8821585830137,0.10838340027441601,0.0008947117627949859,1.25,2.375,2,89.96696561856515,1.0,4.0,2.336198815798418
VST-CA,mixed,uniform,900,8,False,2,16,16,0.1,1,1347.2307346843281,0.10675690654708185,0.0012328309561132928,1.5,2.25,2,81.70863145989279,1.0,4.0,2.297456723283902
VST-CA,pure,zipfian,900,8,False,2,16,16,0.1,1,1565.8821585830137,0.10838340027441601,0.0008947117627949859,1.25,2.375,2,100.26746744106458,1.0,4.0,2.336198815798418
VST-CA,pure,uniform,900,8,False,2,16,16,0.1,1,1347.2307346843281,0.10675690654708185,0.0012328309561132928,1.5,2.25,2,94.38100535896592,1.0,4.0,2.297456723283902
VST-NCA,N/A,zipfian,900,8,False,3,16,16,0.1,1,1872.4764672684223,0.10219660642975267,0.0008991507963537862,2.25,2.375,0,52.05592762753713,1.0,4.0,2.267670219322217
VST-NCA,N/A,uniform,900,8,False,3,16,16,0.1,1,1177.1290630430412,0.09962989305633053,0.0009246232170849696,1.125,1.75,0,47.8585244396636,1.0,4.0,2.2301279074652127
VST-CA,mixed,zipfian,900,8,False,3,16,16,0.1,1,1872.4764672684223,0.10219660642975267,0.0008991507963537862,2.25,2.375,2,94.90938355218896,1.0,4.0,2.267670219322217
VST-CA,mixed,uniform,900,8,False,3,16,16,0.1,1,1049.1981745074536,0.0991887005450959,0.0008571639162668681,0.875,1.625,3,105.85295456399854,1.0,4.0,2.2357634699686644
VST-CA,pure,zipfian,900,8,False,3,16,16,0.1,1,1872.4764672684223,0.10219660642975267,0.0008991507963537862,2.25,2.375,2,103.85469521428968,1.0,4.0,2.267670219322217
VST-CA,pure,uniform,900,8,False,3,16,16,0.1,1,1029.0481532986653,0.09915244390231176,0.0008571639162668681,0.875,1.625,3,139.53769518811805,1.0,4.0,2.24018301924187
VST-NCA,N/A,zipfian,900,8,False,4,16,16,0.1,1,2161.783978190343,0.109660263794748,0.0008991507963537862,2.25,2.25,0,57.36551500823316,1.0,4.0,2.325908079140624
VST-NCA,N/A,uniform,900,8,False,4,16,16,0.1,1,1748.773149813797,0.10343483777704247,0.0012906507008396064,1.25,2.375,0,48.639587888727874,1.0,4.0,2.3075042201172162
VST-CA,mixed,zipfian,900,8,False,4,16,16,0.1,1,2161.783978190343,0.109660263794748,0.0008991507963537862,2.25,2.25,2,104.77205178639906,1.0,4.0,2.325908079140624
VST-CA,mixed,uniform,900,8,False,4,16,16,0.1,1,1748.773149813797,0.10343483777704247,0.0012906507008396064,1.25,2.375,2,85.37505061074171,1.0,4.0,2.3075042201172162
VST-CA,pure,zipfian,900,8,False,4,16,16,0.1,1,2161.783978190343,0.109660263794748,0.0008991507963537862,2.25,2.25,2,112.23760492267411,1.0,4.0,2.325908079140624
VST-CA,pure,uniform,900,8,False,4,16,16,0.1,1,1748.773149813797,0.10343483777704247,0.0012906507008396064,1.25,2.375,2,98.68619082391979,1.0,4.0,2.3075042201172162
VST-NCA,N/A,zipfian,900,8,False,0,32,8,0.1,1,2251.1242683764162,0.11729899850688844,0.0018069109811754492,1.75,2.0,0,40.946327725654555,1.0,4.0,2.391853786880669
VST-NCA,N/A,uniform,900,8,False,0,32,8,0.1,1,2264.155343361285,0.11667356398835955,0.0018069109811754492,1.75,2.25,0,44.47308534882541,1.0,4.0,2.396940003905861
VST-CA,mixed,zipfian,900,8,False,0,32,8,0.1,1,2251.1242683764162,0.11729899850688844,0.0018069109811754492,1.75,2.0,2,66.18124572470697,1.0,4.0,2.391853786880669
VST-CA,mixed,uniform,900,8,False,0,32,8,0.1,1,2264.155343361285,0.11667356398835955,0.0018069109811754492,1.75,2.25,2,72.12958402460663,1.0,4.0,2.396940003905861
VST-CA,pure,zipfian,900,8,False,0,32,8,0.1,1,2251.1242683764162,0.11729899850688844,0.0018069109811754492,1.75,2.0,2,78.8511728606345,1.0,4.0,2.391853786880669
VST-CA,pure,uniform,900,8,False,0,32,8,0.1,1,2264.155343361285,0.11667356398835955,0.0018069109811754492,1.75,2.25,2,87.01751478038932,1.0,4.0,2.396940003905861
VST-NCA,N/A,zipfian,900,8,False,1,32,8,0.1,1,1757.9119119704596,0.11495742590338355,0.0018069109811754492,1.75,2.0,0,33.909642699711185,1.0,4.0,2.407641506033952
VST-NCA,N/A,uniform,900,8,False,1,32,8,0.1,1,1570.3776310429976,0.11469069469614518,0.0012328309561132928,1.5,2.0,0,41.14090543578641,1.0,4.0,2.412790723447607
VST-CA,mixed,zipfian,900,8,False,1,32,8,0.1,1,1757.9119119704596,0.11495742590338355,0.0018069109811754492,1.75,2.0,2,57.244284770798004,1.0,4.0,2.407641506033952
VST-CA,mixed,uniform,900,8,False,1,32,8,0.1,1,1570.3776310429976,0.11469069469614518,0.0012328309561132928,1.5,2.0,2,64.64127414369705,1.0,4.0,2.412790723447607
VST-CA,pure,zipfian,900,8,False,1,32,8,0.1,1,1757.9119119704596,0.11495742590338355,0.0018069109811754492,1.75,2.0,2,66.57678387147917,1.0,4.0,2.407641506033952
VST-CA,pure,uniform,900,8,False,1,32,8,0.1,1,1570.3776310429976,0.11469069469614518,0.0012328309561132928,1.5,2.0,2,77.37052091731039,1.0,4.0,2.412790723447607
VST-NCA,N/A,zipfian,900,8,False,2,32,8,0.1,1,1758.0771992185373,0.1151881535613168,0.0016778459110914884,1.625,2.0,0,31.717320342772837,1.0,4.0,2.3874933788648245
VST-NCA,N/A,uniform,900,8,False,2,32,8,0.1,1,2679.5911381435694,0.1111136584120203,0.0018492464341699393,2.25,2.5,0,31.588463470719034,1.0,4.0,2.367918917164951
VST-CA,mixed,zipfian,900,8,False,2,32,8,0.1,1,1758.0771992185373,0.1151881535613168,0.0016778459110914884,1.625,2.0,2,52.64692304652817,1.0,4.0,2.3874933788648245
VST-CA,mixed,uniform,900,8,False,2,32,8,0.1,1,2679.5911381435694,0.1111136584120203,0.0018492464341699393,2.25,2.5,2,53.56708816198716,1.0,4.0,2.367918917164951
VST-CA,pure,zipfian,900,8,False,2,32,8,0.1,1,1758.0771992185373,0.1151881535613168,0.0016778459110914884,1.625,2.0,2,62.12902467648928,1.0,4.0,2.3874933788648245
VST-CA,pure,uniform,900,8,False,2,32,8,0.1,1,2679.5911381435694,0.1111136584120203,0.0018492464341699393,2.25,2.5,2,60.79679447343551,1.0,4.0,2.367918917164951
VST-NCA,N/A,zipfian,900,8,False,3,32,8,0.1,1,2233.971759939746,0.11929766556590861,0.0020650411213433703,2.0,2.0,0,36.2703406430046,1.0,4.0,2.4403818641263815
VST-NCA,N/A,uniform,900,8,False,3,32,8,0.1,1,1849.0131604826722,0.11392072745230666,0.0010273591300944108,1.25,2.5,0,29.357802675327548,1.0,4.0,2.408786137752466
VST-CA,mixed,zipfian,900,8,False,3,32,8,0.1,1,2233.971759939746,0.11929766556590861,0.0020650411213433703,2.0,2.0,2,60.42742458165776,1.0,4.0,2.4403818641263815
VST-CA,mixed,uniform,900,8,False,3,32,8,0.1,1,1849.0131604826722,0.11392072745230666,0.0010273591300944108,1.25,2.5,2,48.423119653798494,1.0,4.0,2.408786137752466
VST-CA,pure,zipfian,900,8,False,3,32,8,0.1,1,2233.971759939746,0.11929766556590861,0.0020650411213433703,2.0,2.0,2,71.47827907571082,1.0,4.0,2.4403818641263815
VST-CA,pure,uniform,900,8,False,3,32,8,0.1,1,1849.0131604826722,0.11392072745230666,0.0010273591300944108,1.25,2.5,2,57.34246370780238,1.0,4.0,2.408786137752466
VST-NCA,N/A,zipfian,900,8,False,4,32,8,0.1,1,1614.5301564075905,0.11519265569061184,0.0014197157709235672,1.375,2.0,0,32.24700505004148,1.0,4.0,2.3892447025172485
VST-NCA,N/A,uniform,900,8,False,4,32,8,0.1,1,1741.7499522711475,0.11399792522500775,0.0010560452311472698,1.125,2.375,0,34.77260343706621,1.0,4.0,2.401603959988817
VST-CA,mixed,zipfian,900,8,False,4,32,8,0.1,1,1614.5301564075905,0.11519265569061184,0.0014197157709235672,1.375,2.0,2,52.2517256402607,1.0,4.0,2.3892447025172485
VST-CA,mixed,uniform,900,8,False,4,32,8,0.1,1,1741.7499522711475,0.11399792522500775,0.0010560452311472698,1.125,2.375,2,56.606165042589055,1.0,4.0,2.401603959988817
VST-CA,pure,zipfian,900,8,False,4,32,8,0.1,1,1614.5301564075905,0.11519265569061184,0.0014197157709235672,1.375,2.0,2,60.66704315755669,1.0,4.0,2.3892447025172485
VST-CA,pure,uniform,900,8,False,4,32,8,0.1,1,1741.7499522711475,0.11399792522500775,0.0010560452311472698,1.125,2.375,2,66.47073352091138,1.0,4.0,2.401603959988817
VST-NCA,N/A,zipfian,900,16,False,0,32,16,0.1,1,2847.8871464854656,0.10230985060575552,0.0016778459110914884,1.625,2.0625,0,87.0678920324699,1.0,4.0,3.0239681509180705
VST-NCA,N/A,uniform,900,16,False,0,32,16,0.1,1,2546.838121872203,0.105949556230704,0.001226118165797626,1.1875,1.875,0,98.92204945150479,1.0,4.0,3.0369550980822675
VST-CA,mixed,zipfian,900,16,False,0,32,16,0.1,1,2640.3345262137727,0.10227063815810775,0.0016778459110914884,1.625,2.0,3,184.9682823958792,1.0,4.0,3.028183188731895
VST-CA,mixed,uniform,900,16,False,0,32,16,0.1,1,2481.7147320251,0.10583931331492749,0.0011147144106554514,1.1875,1.875,3,215.6455174919447,1.0,4.0,3.0533471251022504
VST-CA,pure,zipfian,900,16,False,0,32,16,0.1,1,2640.3345262137727,0.10227063815810775,0.0016778459110914884,1.625,2.0,3,260.31398262531366,1.0,4.0,3.028183188731895
VST-CA,pure,uniform,900,16,False,0,32,16,0.1,1,2481.7147320251,0.10583931331492749,0.0011147144106554514,1.1875,1.875,3,288.6347949424653,1.0,4.0,3.0533471251022504
