Column 0,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9
Hotspot,0,3600,281,50,15,2,.09524277585796881000,877.23647131490610000000,0
eVST-RS,0,3600,279,50,15,3,.20302679333440210000,708.21663546694480000000,0
Hotspot,0,3600,279,50,15,3,.06237935420313079000,697.33122342577330000000,0
eVST-RS,0,3600,278,50,10,4,.61327184690594550000,1116.84214976853300000000,0
Hotspot,0,3600,278,50,10,4,.11516467830551846000,1115.31480961948320000000,0
eVST-RS,0,3600,278,50,15,4,.67588765700247680000,758.51783284302660000000,0
Hotspot,0,3600,278,50,15,4,.06343689232994620000,655.40097371084230000000,0
eVST-RS,0,3600,280,50,15,5,.16148397981714880000,664.94246718027230000000,0
Hotspot,0,3600,280,50,15,5,.07141086402316432000,677.28577271960400000000,0
eVST-RS,0,3600,282,50,15,6,.11980774043695419000,574.18729928685270000000,0
Hotspot,0,3600,282,50,15,6,.05825104747214027000,646.17283919369280000000,0
eVST-RS,0,3600,280,50,10,7,.63462235349015830000,1305.70918930244440000000,0
Hotspot,0,3600,280,50,10,7,.19239456790933218000,1250.30936251070600000000,0
eVST-RS,0,3600,280,50,15,7,.17872157496208274000,691.99751073430200000000,0
Hotspot,0,3600,280,50,15,7,.08432514540641023000,699.87494392913500000000,0
eVST-RS,0,3600,279,50,15,8,.16618467560556383000,742.61155045226450000000,0
Hotspot,0,3600,279,50,15,8,.07286117946887316000,791.71483358453510000000,0
eVST-RS,0,3600,278,50,10,9,.63282939411237750000,1237.45758204507980000000,0
Hotspot,0,3600,278,50,10,9,.10235737446328130000,1131.33487087399610000000,0
eVST-RS,0,3600,278,50,15,9,.14625053587451475000,677.52080609638230000000,0
Hotspot,0,3600,278,50,15,9,.05594767495563246500,637.68802825192610000000,0
eVST-RS,0,3600,281,50,15,10,.15683578592165760000,572.89348630278250000000,0
Hotspot,0,3600,281,50,15,10,.06730940036527500000,539.14944933388150000000,0
eVST-RS,0,3600,281,60,15,1,.25460457390181546000,1050.31255928880270000000,0
Hotspot,0,3600,281,60,15,1,.08767697677512842000,977.47297524947110000000,0
eVST-RS,0,3600,277,60,15,2,.15286577437132110000,913.29970182804120000000,0
Hotspot,0,3600,277,60,15,2,.08110200288820124000,907.39197313607050000000,0
eVST-RS,0,3600,282,60,15,4,.70713259925423700000,1073.08166782219360000000,0
Hotspot,0,3600,282,60,15,4,.10429047047205131000,1000.13213243527780000000,0
eVST-RS,0,3600,278,60,10,5,.82906765322854880000,1456.80656758073970000000,0
Hotspot,0,3600,278,60,10,5,.16657429491556286000,1385.57102283240060000000,0
eVST-RS,0,3600,278,60,15,5,.37242395317935006000,898.05625201850380000000,0
Hotspot,0,3600,278,60,15,5,.09706455206423925000,883.87208498009670000000,0
eVST-RS,0,3600,277,60,15,6,.26941602894635250000,1184.67140285821000000000,0
Hotspot,0,3600,277,60,15,6,.10291357872642948000,1140.99326462305610000000,0
eVST-RS,0,3600,281,60,15,7,.37640185975124040000,1018.53098054166390000000,0
Hotspot,0,3600,281,60,15,7,.12043105238262797000,1026.36663602293560000000,0
eVST-RS,0,3600,277,60,15,8,.32770931478330567000,1174.87732182369590000000,0
Hotspot,0,3600,277,60,15,8,.10971395547676366000,1027.14858166881410000000,0
eVST-RS,0,3600,282,60,15,9,.23212389499303754000,955.05614623549980000000,0
Hotspot,0,3600,282,60,15,9,.08487740215900885000,943.09073050238920000000,0
eVST-RS,0,3600,282,60,15,10,.23131583954477720000,987.36303140246400000000,0
Hotspot,0,3600,282,60,15,10,.09366732432181380000,998.76358583200200000000,0
eVST-RS,0,3600,278,70,15,1,.22025728295989210000,1199.36128402778800000000,0
Hotspot,0,3600,278,70,15,1,.09606898985566659000,1135.59830045311200000000,0
eVST-RS,0,3600,282,70,15,2,1.81415198390027400000,1647.46563028544850000000,0
Hotspot,0,3600,282,70,15,2,.16818764255435780000,1540.79805161637270000000,0
eVST-RS,0,3600,280,70,15,3,.27146755027752080000,1110.37200813348040000000,0
Hotspot,0,3600,280,70,15,3,.09382483000035790000,1075.99287968985400000000,0
eVST-RS,0,3600,274,70,15,7,.27286852183874544000,1351.78471677828320000000,0
Hotspot,0,3600,274,70,15,7,.11197430012612130000,1295.42910509834540000000,0
eVST-RS,0,3600,279,70,15,8,.67732928792429450000,1303.73884880876800000000,0
Hotspot,0,3600,279,70,15,8,.11292249220559825000,1242.37220816094210000000,0
eVST-RS,0,3600,278,70,15,9,.42199126652712950000,1183.93468165418950000000,0
Hotspot,0,3600,278,70,15,9,.11287630633000845000,1231.54287024806920000000,0
eVST-RS,0,3600,274,70,15,10,.62673720078873880000,1175.65310784647550000000,0
Hotspot,0,3600,274,70,15,10,.16680088203179366000,1212.05919158590270000000,0
eVST-RS,0,3600,380,30,10,1,.20214176142644646000,653.47495007464250000000,0
Hotspot,0,3600,380,30,10,1,.07402253712848506000,600.32005054971750000000,0
eVST-RS,0,3600,383,30,10,2,.12678812367676073000,503.17014426408025000000,0
Hotspot,0,3600,383,30,10,2,.05763720955201279000,496.54063291999610000000,0
eVST-RS,0,3600,381,30,10,3,.37642396581122740000,738.02955080642550000000,0
Hotspot,0,3600,381,30,10,3,.09554081291844341000,750.60136302534610000000,0
eVST-RS,0,3600,381,30,10,4,.22131797909514717000,671.65624529018690000000,0
Hotspot,0,3600,381,30,10,4,.08248047363804290000,698.39660642161310000000,0
eVST-RS,0,3600,382,30,5,5,1.82751272874838830000,1144.14483590036120000000,0
Hotspot,0,3600,382,30,5,5,.17343388432664142000,1079.68281642221600000000,0
eVST-RS,0,3600,382,30,10,5,.18745267921485720000,640.04690423444070000000,0
Hotspot,0,3600,382,30,10,5,.06858286732995111000,677.60839975026890000000,0
eVST-RS,0,3600,381,30,5,6,1.16262520517148000000,1130.25797819646100000000,0
Hotspot,0,3600,381,30,5,6,.20366550057224230000,1158.24055095174000000000,0
eVST-RS,0,3600,381,30,10,6,.41353293526663040000,732.60576354044470000000,0
Hotspot,0,3600,381,30,10,6,.10594763548033370000,659.70072811917590000000,0
eVST-RS,0,3600,377,30,10,7,.15241536339590311000,558.08871145651260000000,0
Hotspot,0,3600,377,30,10,7,.06146313696035577000,458.50876579137840000000,0
eVST-RS,0,3600,380,30,5,8,.61045253473639600000,1117.86683340150700000000,0
Hotspot,0,3600,380,30,5,8,.12055776747729396000,1119.86984292454490000000,0
eVST-RS,0,3600,380,30,10,8,.13543317219591700000,668.03070066338860000000,0
Hotspot,0,3600,380,30,10,8,.07120756721997168000,677.99484900699200000000,0
eVST-RS,0,3600,373,30,10,9,.25952040902484440000,584.01199867115990000000,0
Hotspot,0,3600,373,30,10,9,.06831641035523717000,579.40586745793530000000,0
eVST-RS,0,3600,380,30,10,10,.41895247276033840000,686.28857323281120000000,0
Hotspot,0,3600,380,30,10,10,.08602218027317576000,675.72822436865560000000,0
eVST-RS,0,3600,378,40,10,1,.32430971853455050000,967.09715667739810000000,0
Hotspot,0,3600,378,40,10,1,.10852851800200370000,975.89973139386760000000,0
eVST-RS,0,3600,378,40,15,1,.15004251469099472000,494.95294472987440000000,0
Hotspot,0,3600,378,40,15,1,.06413046996703997000,520.53974412123960000000,0
eVST-RS,0,3600,381,40,10,2,.65635576861586740000,982.65014081594750000000,0
Hotspot,0,3600,381,40,10,2,.09871737481080345000,948.15832777330910000000,0
eVST-RS,0,3600,381,40,15,2,.10069784094866918000,475.83321967539240000000,0
Hotspot,0,3600,381,40,15,2,.06029506853246857600,527.48855051452000000000,0
eVST-RS,0,3600,381,40,10,3,.40693703957231264000,881.39873038977540000000,0
Hotspot,0,3600,381,40,10,3,.09037075810374517000,855.19041659886740000000,0
eVST-RS,0,3600,381,40,15,3,.09553449690156413000,390.53618534176840000000,0
Hotspot,0,3600,381,40,15,3,.04341748636716147000,386.23062555798240000000,0
eVST-RS,0,3600,380,40,10,4,.37025519077951685000,1029.60580366080220000000,0
Hotspot,0,3600,380,40,10,4,.09913423194439020000,916.61980717390190000000,0
eVST-RS,0,3600,380,40,15,4,.14541840061110634000,405.05206813413610000000,0
Hotspot,0,3600,380,40,15,4,.03803742398076792600,377.85699132299870000000,0
eVST-RS,0,3600,381,40,10,5,1.34092242272936350000,933.84038351559450000000,0
Hotspot,0,3600,381,40,10,5,.12186399878100929000,851.54940357502240000000,0
eVST-RS,0,3600,381,40,15,5,.06434403029788882000,305.70593932511950000000,0
Hotspot,0,3600,381,40,15,5,.03630130875762916000,290.23388137773930000000,0
eVST-RS,0,3600,380,40,10,6,.54914729820484350000,907.92135497629400000000,0
Hotspot,0,3600,380,40,10,6,.10855180831549660000,913.50337015953610000000,0
eVST-RS,0,3600,380,40,15,6,.07491388505331997000,377.91078870501360000000,0
Hotspot,0,3600,380,40,15,6,.04081055027518232000,382.61291980157230000000,0
eVST-RS,0,3600,377,40,10,7,.39183504773745880000,1016.06806166788390000000,0
Hotspot,0,3600,377,40,10,7,.10690332783042322000,952.19566607725480000000,0
eVST-RS,0,3600,377,40,15,7,.10012347813608358000,439.21096740843710000000,0
Hotspot,0,3600,377,40,15,7,.04551716732930799500,455.98154029662970000000,0
eVST-RS,0,3600,382,40,10,8,.24578741391451330000,904.85850744462270000000,0
Hotspot,0,3600,382,40,10,8,.09351021339443832000,850.73625648866180000000,0
eVST-RS,0,3600,382,40,15,8,.12098765139717216000,415.42033954699110000000,0
Hotspot,0,3600,382,40,15,8,.05531212572668664500,382.71563536438435000000,0
eVST-RS,0,3600,383,40,10,9,.47133475601640384000,979.73285702733230000000,0
Hotspot,0,3600,383,40,10,9,.13383245659088060000,1005.62670711405660000000,0
eVST-RS,0,3600,383,40,15,9,.23989062237205871000,409.37647600049075000000,0
Hotspot,0,3600,383,40,15,9,.05764826258200628000,398.94145765820290000000,0
eVST-RS,0,3600,380,40,10,10,1.23531427317220730000,1076.64206401426550000000,0
Hotspot,0,3600,380,40,10,10,.14414967065931705000,1127.64048228450400000000,0
eVST-RS,0,3600,380,40,15,10,.09860763401229633000,409.84732094164930000000,0
Hotspot,0,3600,380,40,15,10,.04703932747042927000,405.41103369123960000000,0
eVST-RS,0,3600,383,50,15,1,.49861837124126396000,669.08920514117040000000,0
Hotspot,0,3600,383,50,15,1,.07413030417183109000,624.77644243485930000000,0
eVST-RS,0,3600,382,50,15,2,.83739334812844390000,694.21299631422290000000,0
Hotspot,0,3600,382,50,15,2,.06984528126395162000,639.89620152765290000000,0
eVST-RS,0,3600,381,50,10,3,1.57402490563481480000,1406.45325724486930000000,0
Hotspot,0,3600,381,50,10,3,.15515690960410210000,1370.27111125852070000000,0
eVST-RS,0,3600,381,50,15,3,.15365922402952492000,746.79531543142390000000,0
Hotspot,0,3600,381,50,15,3,.06746966930086273000,742.26021143988410000000,0
eVST-RS,0,3600,377,50,15,4,.15499387741101600000,761.96871256165380000000,0
Hotspot,0,3600,377,50,15,4,.07882310493823752000,759.86382461166340000000,0
eVST-RS,0,3600,377,50,10,5,1.14287817744980200000,1225.78816395361060000000,0
Hotspot,0,3600,377,50,10,5,.19196586824318730000,1276.37403199981240000000,0
eVST-RS,0,3600,377,50,15,5,.17801220728233602000,762.59472111547610000000,0
Hotspot,0,3600,377,50,15,5,.11091715675001979000,804.33098865102160000000,0
eVST-RS,0,3600,380,50,10,6,2.35806290911023100000,1428.10448136932650000000,0
Hotspot,0,3600,380,50,10,6,.16562333957836017000,1469.20040544457500000000,0
eVST-RS,0,3600,380,50,15,6,.52717940094180450000,822.31225760030270000000,0
Hotspot,0,3600,380,50,15,6,.07515626221265848000,741.70656399832630000000,0
eVST-RS,0,3600,379,50,15,7,.32113473564731976000,612.23899354580170000000,0
Hotspot,0,3600,379,50,15,7,.06757348883365921000,618.48472693280300000000,0
eVST-RS,0,3600,378,50,10,8,1.32330981406448700000,1185.51344300906160000000,0
Hotspot,0,3600,378,50,10,8,.13724981663790460000,1201.55096232355700000000,0
eVST-RS,0,3600,378,50,15,8,.28214833008451023000,829.05462259517140000000,0
Hotspot,0,3600,378,50,15,8,.09166475212396108000,816.88619227348810000000,0
eVST-RS,0,3600,379,50,15,9,.15253615722440372000,545.57464998730220000000,0
Hotspot,0,3600,379,50,15,9,.05690573581205171600,552.70760457045510000000,0
eVST-RS,0,3600,377,50,10,10,.52097509831264690000,1076.59707002730900000000,0
Hotspot,0,3600,377,50,10,10,.12169544007247168000,1096.96570490137380000000,0
eVST-RS,0,3600,377,50,15,10,.50285286601138070000,761.42944155566260000000,0
Hotspot,0,3600,377,50,15,10,.08546834451681207000,702.88795595630970000000,0
eVST-RS,0,3600,377,60,15,1,.24412353813795562000,902.44849723137500000000,0
Hotspot,0,3600,377,60,15,1,.11454412961711569000,911.49916876453380000000,0
eVST-RS,0,3600,374,60,15,2,.25870287955103777000,965.13275731421250000000,0
Hotspot,0,3600,374,60,15,2,.11517731033973178000,1012.69795822165040000000,0
eVST-RS,0,3600,377,60,15,3,.74609334599699650000,1068.91166957391970000000,0
Hotspot,0,3600,377,60,15,3,.13909606741071912000,1018.55482719869950000000,0
eVST-RS,0,3600,379,60,15,4,.26081756105440945000,1000.98900555298830000000,0
Hotspot,0,3600,379,60,15,4,.10064020729168988000,930.02825959448000000000,0
eVST-RS,0,3600,379,60,15,5,.54239350208126780000,1040.09574174241900000000,0
Hotspot,0,3600,379,60,15,5,.12251060104017597000,1097.58425032045700000000,0
eVST-RS,0,3600,383,60,15,6,.31024513252168620000,1017.08606333683700000000,0
Hotspot,0,3600,383,60,15,6,.13578173739460908000,977.55716197560890000000,0
eVST-RS,0,3600,381,60,15,7,.63430536837768160000,1053.08252544975020000000,0
Hotspot,0,3600,381,60,15,7,.17330282697048460000,948.51216016875400000000,0
eVST-RS,0,3600,378,60,15,8,.56236711691963140000,1011.38734071315250000000,0
Hotspot,0,3600,378,60,15,8,.11744594476203929000,1005.32162599627800000000,0
eVST-RS,0,3600,382,60,10,9,.62354090134294890000,1486.08426008005270000000,0
Hotspot,0,3600,382,60,10,9,.14088744778428008000,1376.65502437972260000000,0
eVST-RS,0,3600,382,60,15,10,.54912677114953110000,1017.07141191855800000000,0
Hotspot,0,3600,382,60,15,10,.15001251360899914000,1006.04300445410930000000,0
eVST-RS,0,3600,378,70,15,1,1.17508552282060920000,1331.12560312319470000000,0
Hotspot,0,3600,378,70,15,1,.17281175663447357000,1378.47872562436740000000,0
eVST-RS,0,3600,378,70,15,2,.51788617115971650000,1216.71432443346110000000,0
Hotspot,0,3600,378,70,15,2,.13943989559629700000,1278.92578472359130000000,0
eVST-RS,0,3600,376,70,15,3,.65261944970143300000,1177.44775741856050000000,0
Hotspot,0,3600,376,70,15,3,.11908100371010732000,1099.72006334485260000000,0
eVST-RS,0,3600,379,70,15,4,.37066494239388703000,1153.23232090208510000000,0
Hotspot,0,3600,379,70,15,4,.14999514456212637000,1078.63254347229370000000,0
eVST-RS,0,3600,379,70,15,5,.49738161612685870000,1260.99258346436980000000,0
Hotspot,0,3600,379,70,15,5,.13245398584103896000,1212.24709167235400000000,0
eVST-RS,0,3600,379,70,15,6,.74707706567323840000,1294.71269033626000000000,0
Hotspot,0,3600,379,70,15,6,.14184629814280925000,1272.31632320156400000000,0
eVST-RS,0,3600,373,70,15,7,1.13384785188281970000,1442.59733918949470000000,0
Hotspot,0,3600,373,70,15,7,.13665334776578675000,1353.12809933903030000000,0
eVST-RS,0,3600,374,70,15,10,.84645959604313250000,1300.99196849770260000000,0
Hotspot,0,3600,374,70,15,10,.12780539719460648000,1244.86007929392500000000,0
eVST-RS,0,4900,381,30,10,1,.21545355714124526000,687.68189566386050000000,0
Hotspot,0,4900,381,30,10,1,.07005410458214101000,589.56002726738620000000,0
eVST-RS,0,4900,381,30,5,2,5.10587421178115600000,1357.81167671707230000000,0
Hotspot,0,4900,381,30,5,2,.18186221450605444000,1287.90867746862750000000,0
eVST-RS,0,4900,381,30,10,2,.18095231328061345000,590.87244840919200000000,0
Hotspot,0,4900,381,30,10,2,.06120023274525010500,550.45805530031100000000,0
eVST-RS,0,4900,381,30,5,3,1.44885920887145400000,1294.40665254313420000000,0
Hotspot,0,4900,381,30,5,3,.16699865231976220000,1238.21774648083100000000,0
eVST-RS,0,4900,381,30,10,3,.28615544823560410000,780.28689016666870000000,0
Hotspot,0,4900,381,30,10,3,.09798905907928201000,741.66035560470850000000,0
eVST-RS,0,4900,381,30,10,4,.45017846696055130000,977.85390299691840000000,0
Hotspot,0,4900,381,30,10,4,.11378383904911970000,965.61914318654980000000,0
eVST-RS,0,4900,380,30,10,5,.45053255867378540000,754.62524895113920000000,0
Hotspot,0,4900,380,30,10,5,.09315177941971342000,764.56599173498410000000,0
eVST-RS,0,4900,384,30,10,6,.47330101111538170000,647.70029216107050000000,0
Hotspot,0,4900,384,30,10,6,.08441672765593466000,659.56070963747970000000,0
eVST-RS,0,4900,381,30,10,7,.28722522364614633000,607.98141285163520000000,0
Hotspot,0,4900,381,30,10,7,.07782596372544504000,597.96455144199130000000,0
eVST-RS,0,4900,385,30,5,8,1.21791404058512850000,1303.12573680650170000000,0
Hotspot,0,4900,385,30,5,8,.18147891121361680000,1378.11813725952020000000,0
eVST-RS,0,4900,385,30,10,8,.20381905873955475000,646.24406995010100000000,0
Hotspot,0,4900,385,30,10,8,.08835555387122440000,656.24046685407200000000,0
eVST-RS,0,4900,382,30,10,9,.54867478116966600000,789.96207691517470000000,0
Hotspot,0,4900,382,30,10,9,.12771342019459553000,757.56877966797330000000,0
eVST-RS,0,4900,384,30,10,10,.41507680671657000000,838.04717074661500000000,0
Hotspot,0,4900,384,30,10,10,.09672625039365812000,842.25419668632720000000,0
eVST-RS,0,4900,381,40,10,1,.51312192044815670000,1101.32776360754310000000,0
Hotspot,0,4900,381,40,10,1,.16654468858496330000,1052.80586226953280000000,0
eVST-RS,0,4900,381,40,15,1,.13037285817972588000,437.91412037754594000000,0
Hotspot,0,4900,381,40,15,1,.05269137334698826000,431.23186487890660000000,0
eVST-RS,0,4900,382,40,10,2,.64777269601563600000,1161.90812018095080000000,0
Hotspot,0,4900,382,40,10,2,.13641847087637870000,1200.87150562625130000000,0
eVST-RS,0,4900,382,40,15,2,.10233013663901147000,470.92766435906540000000,0
Hotspot,0,4900,382,40,15,2,.04888518349207516000,465.68514572424823000000,0
eVST-RS,0,4900,379,40,10,3,.76676251222761490000,1347.63719301254330000000,0
Hotspot,0,4900,379,40,10,3,.12924308060610200000,1225.96423338676780000000,0
eVST-RS,0,4900,379,40,15,3,.07053767464776683000,435.18164541563516000000,0
Hotspot,0,4900,379,40,15,3,.04123846043921730600,421.83721676040170000000,0
eVST-RS,0,4900,379,40,15,4,.35671878170342100000,547.79606830778790000000,0
Hotspot,0,4900,379,40,15,4,.08125871906395332000,522.32614884131500000000,0
eVST-RS,0,4900,380,40,10,5,1.09181436278095130000,1346.97658604936240000000,0
Hotspot,0,4900,380,40,10,5,.14222091691181050000,1292.26238836998660000000,0
eVST-RS,0,4900,380,40,15,5,.11259800682319110000,470.31666412960100000000,0
Hotspot,0,4900,380,40,15,5,.04870438750003814000,461.42051685192360000000,0
eVST-RS,0,4900,380,40,10,6,1.62232309428009100000,1251.78679845269900000000,0
Hotspot,0,4900,380,40,10,6,.15444319966263720000,1241.36242976860380000000,0
eVST-RS,0,4900,380,40,15,6,.19325512525028898000,404.70231887460530000000,0
Hotspot,0,4900,380,40,15,6,.04490846117369074000,415.36451092347863000000,0
eVST-RS,0,4900,384,40,10,7,.78290664689757250000,1186.60853090451020000000,0
Hotspot,0,4900,384,40,10,7,.16106949118966440000,1165.84141249535200000000,0
eVST-RS,0,4900,384,40,15,7,.17363954963639117000,575.58604742231510000000,0
Hotspot,0,4900,384,40,15,7,.10444244963537130000,629.38591555675450000000,0
eVST-RS,0,4900,382,40,10,8,.60241145536065230000,1223.97058150638120000000,0
Hotspot,0,4900,382,40,10,8,.14857917245990393000,1201.58322983253060000000,0
eVST-RS,0,4900,382,40,15,8,.09203937089296232000,400.85061561825927000000,0
Hotspot,0,4900,382,40,15,8,.04766737642876251000,419.56870707710460000000,0
eVST-RS,0,4900,381,40,10,9,.28931937809329610000,1121.71174679605680000000,0
Hotspot,0,4900,381,40,10,9,.12121108050450857000,1097.51747399598620000000,0
